eventIndex,eventId,title,chronology,eventLevel,sourceFamily,folder,slot,role,suggestedFilename,relationType,confidence,imageTitle,assetPageUrl,assetFileUrl,previewUrl,sourceDomain,author,license,licenseUrl,requiredAttribution,historicalVerificationUrl,historicalReason,downloadStatus,reviewerNotes,preferredVerificationDomains,gateStatus,gateSeverity,gateCategory,gateProblem,gateRequiredAction,manualApprovalAllowed,packageReviewRequired
18,khoi-nghia-khuc-thua-du,Khởi nghĩa Khúc Thừa Dụ,905,atomic,ancient_medieval,by_event/khoi-nghia-khuc-thua-du,1,thumbnail,image_01.<real-extension>,direct,high,Khúc Thừa Dụ,https://en.wikipedia.org/wiki/Kh%C3%BAc_Th%E1%BB%ABa_D%E1%BB%A5,,,en.wikipedia.org,,Mở trang file ảnh và kiểm tra trước khi sử dụng,,,https://en.wikipedia.org/wiki/Kh%C3%BAc_Th%E1%BB%ABa_D%E1%BB%A5,Nhân vật trực tiếp giành quyền tự chủ năm 905.,awaiting_manual_download,,baotanglichsu.vn|disanvanhoa.gov.vn|bvhttdl.gov.vn|qdnd.vn|nhandan.vn|unesco.org|whc.unesco.org,,,,,,True,False
18,khoi-nghia-khuc-thua-du,Khởi nghĩa Khúc Thừa Dụ,905,atomic,ancient_medieval,by_event/khoi-nghia-khuc-thua-du,2,gallery,image_02.<real-extension>,strong_contextual,high,An Nam đô hộ phủ cuối thời Đường,https://en.wikipedia.org/wiki/Annan_%28Tang_protectorate%29,,,en.wikipedia.org,,Mở trang file ảnh và kiểm tra trước khi sử dụng,,,https://en.wikipedia.org/wiki/Annan_%28Tang_protectorate%29,Bản đồ và bối cảnh cuối thời Đường trước khi Khúc Thừa Dụ nắm quyền.,awaiting_manual_download,,baotanglichsu.vn|disanvanhoa.gov.vn|bvhttdl.gov.vn|qdnd.vn|nhandan.vn|unesco.org|whc.unesco.org,,,,,,True,False
19,chien-thang-bach-dang-938,Chiến thắng Bạch Đằng (938),Năm 938,atomic,ancient_medieval,by_event/chien-thang-bach-dang-938,1,thumbnail,image_01.<real-extension>,direct,high,Trận Bạch Đằng năm 938,https://en.wikipedia.org/wiki/Battle_of_B%E1%BA%A1ch_%C4%90%E1%BA%B1ng_%28938%29,,,en.wikipedia.org,,Mở trang file ảnh và kiểm tra trước khi sử dụng,,,https://en.wikipedia.org/wiki/Battle_of_B%E1%BA%A1ch_%C4%90%E1%BA%B1ng_%28938%29,Trang trực tiếp về trận đánh và chiến thuật cọc ngầm.,awaiting_manual_download,,baotanglichsu.vn|disanvanhoa.gov.vn|bvhttdl.gov.vn|qdnd.vn|nhandan.vn|unesco.org|whc.unesco.org,,,,,,True,False
19,chien-thang-bach-dang-938,Chiến thắng Bạch Đằng (938),Năm 938,atomic,ancient_medieval,by_event/chien-thang-bach-dang-938,2,gallery,image_02.<real-extension>,direct,high,Sông Bạch Đằng,https://en.wikipedia.org/wiki/B%E1%BA%A1ch_%C4%90%E1%BA%B1ng_River,,,en.wikipedia.org,,Mở trang file ảnh và kiểm tra trước khi sử dụng,,,https://en.wikipedia.org/wiki/B%E1%BA%A1ch_%C4%90%E1%BA%B1ng_River,Địa điểm trực tiếp diễn ra chiến thắng.,awaiting_manual_download,,baotanglichsu.vn|disanvanhoa.gov.vn|bvhttdl.gov.vn|qdnd.vn|nhandan.vn|unesco.org|whc.unesco.org,,,,,,True,False
20,ngo-quyen-xung-vuong-co-loa,Ngô Quyền xưng vương và đóng đô ở Cổ Loa,Sau năm 938,atomic,ancient_medieval,by_event/ngo-quyen-xung-vuong-co-loa,1,thumbnail,image_01.<real-extension>,direct,high,Ngô Quyền,https://en.wikipedia.org/wiki/Ng%C3%B4_Quy%E1%BB%81n,,,en.wikipedia.org,,Mở trang file ảnh và kiểm tra trước khi sử dụng,,,https://en.wikipedia.org/wiki/Ng%C3%B4_Quy%E1%BB%81n,Ngô Quyền xưng vương sau chiến thắng năm 938.,awaiting_manual_download,,baotanglichsu.vn|disanvanhoa.gov.vn|bvhttdl.gov.vn|qdnd.vn|nhandan.vn|unesco.org|whc.unesco.org,,,,,,True,False
20,ngo-quyen-xung-vuong-co-loa,Ngô Quyền xưng vương và đóng đô ở Cổ Loa,Sau năm 938,atomic,ancient_medieval,by_event/ngo-quyen-xung-vuong-co-loa,2,gallery,image_02.<real-extension>,direct,high,Thành Cổ Loa,https://en.wikipedia.org/wiki/Citadel_of_C%E1%BB%95_Loa,,,en.wikipedia.org,,Mở trang file ảnh và kiểm tra trước khi sử dụng,,,https://en.wikipedia.org/wiki/Citadel_of_C%E1%BB%95_Loa,Cổ Loa là nơi Ngô Quyền chọn đóng đô.,awaiting_manual_download,,baotanglichsu.vn|disanvanhoa.gov.vn|bvhttdl.gov.vn|qdnd.vn|nhandan.vn|unesco.org|whc.unesco.org,,,,,,True,False
21,khang-chien-chong-quan-tong-981,Kháng chiến chống quân Tống (lần 1),Năm 981,atomic,ancient_medieval,by_event/khang-chien-chong-quan-tong-981,1,thumbnail,image_01.<real-extension>,direct,high,Chiến tranh Tống–Đại Cồ Việt năm 981,https://en.wikipedia.org/wiki/Song%E2%80%93%C4%90%E1%BA%A1i_C%E1%BB%93_Vi%E1%BB%87t_war,,,en.wikipedia.org,,Mở trang file ảnh và kiểm tra trước khi sử dụng,,,https://en.wikipedia.org/wiki/Song%E2%80%93%C4%90%E1%BA%A1i_C%E1%BB%93_Vi%E1%BB%87t_war,Trang trực tiếp về cuộc kháng chiến năm 981.,awaiting_manual_download,,baotanglichsu.vn|disanvanhoa.gov.vn|bvhttdl.gov.vn|qdnd.vn|nhandan.vn|unesco.org|whc.unesco.org,,,,,,True,False
21,khang-chien-chong-quan-tong-981,Kháng chiến chống quân Tống (lần 1),Năm 981,atomic,ancient_medieval,by_event/khang-chien-chong-quan-tong-981,2,gallery,image_02.<real-extension>,direct,high,Lê Đại Hành,https://en.wikipedia.org/wiki/L%C3%AA_%C4%90%E1%BA%A1i_H%C3%A0nh,,,en.wikipedia.org,,Mở trang file ảnh và kiểm tra trước khi sử dụng,,,https://en.wikipedia.org/wiki/L%C3%AA_%C4%90%E1%BA%A1i_H%C3%A0nh,Người lãnh đạo cuộc kháng chiến chống Tống năm 981.,awaiting_manual_download,,baotanglichsu.vn|disanvanhoa.gov.vn|bvhttdl.gov.vn|qdnd.vn|nhandan.vn|unesco.org|whc.unesco.org,,,,,,True,False
22,khang-chien-chong-quan-tong-1075-1077,Kháng chiến chống quân Tống (lần 2),1075-1077,atomic,ancient_medieval,by_event/khang-chien-chong-quan-tong-1075-1077,1,thumbnail,image_01.<real-extension>,direct,high,Chiến tranh Lý–Tống 1075–1077,https://en.wikipedia.org/wiki/Song%E2%80%93%C4%90%E1%BA%A1i_Vi%E1%BB%87t_war,,,en.wikipedia.org,,Mở trang file ảnh và kiểm tra trước khi sử dụng,,,https://en.wikipedia.org/wiki/Song%E2%80%93%C4%90%E1%BA%A1i_Vi%E1%BB%87t_war,Trang trực tiếp về toàn bộ cuộc chiến.,awaiting_manual_download,,baotanglichsu.vn|disanvanhoa.gov.vn|bvhttdl.gov.vn|qdnd.vn|nhandan.vn|unesco.org|whc.unesco.org,,,,,,True,False
22,khang-chien-chong-quan-tong-1075-1077,Kháng chiến chống quân Tống (lần 2),1075-1077,atomic,ancient_medieval,by_event/khang-chien-chong-quan-tong-1075-1077,2,gallery,image_02.<real-extension>,direct,high,Trận Như Nguyệt 1077,https://en.wikipedia.org/wiki/Battle_of_Nh%C6%B0_Nguy%E1%BB%87t_River_%281077%29,,,en.wikipedia.org,,Mở trang file ảnh và kiểm tra trước khi sử dụng,,,https://en.wikipedia.org/wiki/Battle_of_Nh%C6%B0_Nguy%E1%BB%87t_River_%281077%29,Trận đánh quyết định trong cuộc kháng chiến.,awaiting_manual_download,,baotanglichsu.vn|disanvanhoa.gov.vn|bvhttdl.gov.vn|qdnd.vn|nhandan.vn|unesco.org|whc.unesco.org,,,,,,True,False
23,ly-thuong-kiet-tap-kich-kham-chau-liem-chau-ung-chau,"Lý Thường Kiệt chủ động tập kích Khâm Châu, Liêm Châu, Ung Châu",Năm 1075,atomic,ancient_medieval,by_event/ly-thuong-kiet-tap-kich-kham-chau-liem-chau-ung-chau,1,thumbnail,image_01.<real-extension>,direct,high,Chiến tranh Lý–Tống — chiến dịch 1075,https://en.wikipedia.org/wiki/Song%E2%80%93%C4%90%E1%BA%A1i_Vi%E1%BB%87t_war,,,en.wikipedia.org,,Mở trang file ảnh và kiểm tra trước khi sử dụng,,,https://en.wikipedia.org/wiki/Song%E2%80%93%C4%90%E1%BA%A1i_Vi%E1%BB%87t_war,"Trang mô tả trực tiếp cuộc tiến công Khâm, Liêm và Ung Châu.",awaiting_manual_download,,baotanglichsu.vn|disanvanhoa.gov.vn|bvhttdl.gov.vn|qdnd.vn|nhandan.vn|unesco.org|whc.unesco.org,,,,,,True,False
23,ly-thuong-kiet-tap-kich-kham-chau-liem-chau-ung-chau,"Lý Thường Kiệt chủ động tập kích Khâm Châu, Liêm Châu, Ung Châu",Năm 1075,atomic,ancient_medieval,by_event/ly-thuong-kiet-tap-kich-kham-chau-liem-chau-ung-chau,2,gallery,image_02.<real-extension>,direct,high,Lý Thường Kiệt,https://en.wikipedia.org/wiki/L%C3%BD_Th%C6%B0%E1%BB%9Dng_Ki%E1%BB%87t,,,en.wikipedia.org,,Mở trang file ảnh và kiểm tra trước khi sử dụng,,,https://en.wikipedia.org/wiki/L%C3%BD_Th%C6%B0%E1%BB%9Dng_Ki%E1%BB%87t,Người tổ chức và chỉ huy cuộc tiến công chủ động.,awaiting_manual_download,,baotanglichsu.vn|disanvanhoa.gov.vn|bvhttdl.gov.vn|qdnd.vn|nhandan.vn|unesco.org|whc.unesco.org,,,,,,True,False
24,ly-nhan-tong-lap-quoc-tu-giam,Vua Lý Nhân Tông cho lập Quốc Tử Giám,Năm 1076,atomic,ancient_medieval,by_event/ly-nhan-tong-lap-quoc-tu-giam,1,thumbnail,image_01.<real-extension>,direct,high,Văn Miếu – Quốc Tử Giám,https://en.wikipedia.org/wiki/Temple_of_Literature%2C_Hanoi,,,en.wikipedia.org,,Mở trang file ảnh và kiểm tra trước khi sử dụng,,,https://en.wikipedia.org/wiki/Temple_of_Literature%2C_Hanoi,Quốc Tử Giám được lập năm 1076 trong quần thể Văn Miếu.,awaiting_manual_download,,baotanglichsu.vn|disanvanhoa.gov.vn|bvhttdl.gov.vn|qdnd.vn|nhandan.vn|unesco.org|whc.unesco.org,,,,,,True,False
24,ly-nhan-tong-lap-quoc-tu-giam,Vua Lý Nhân Tông cho lập Quốc Tử Giám,Năm 1076,atomic,ancient_medieval,by_event/ly-nhan-tong-lap-quoc-tu-giam,2,gallery,image_02.<real-extension>,direct,high,Lý Nhân Tông,https://fr.wikipedia.org/wiki/L%C3%BD_Nh%C3%A2n_T%C3%B4ng,,,fr.wikipedia.org,,Mở trang file ảnh và kiểm tra trước khi sử dụng,,,https://fr.wikipedia.org/wiki/L%C3%BD_Nh%C3%A2n_T%C3%B4ng,Vua trực tiếp cho lập Quốc Tử Giám.,awaiting_manual_download,,baotanglichsu.vn|disanvanhoa.gov.vn|bvhttdl.gov.vn|qdnd.vn|nhandan.vn|unesco.org|whc.unesco.org,,,,,,True,False
25,ga-cong-chua-thieu-dung-duong-tu-minh-1144,Gả Công chúa Thiều Dung cho Dương Tự Minh,Năm 1144,atomic,ancient_medieval,by_event/ga-cong-chua-thieu-dung-duong-tu-minh-1144,1,thumbnail,image_01.<real-extension>,direct,high,Dương Tự Minh,https://vi.wikipedia.org/wiki/D%C6%B0%C6%A1ng_T%E1%BB%B1_Minh,,,vi.wikipedia.org,,Mở trang file ảnh và kiểm tra trước khi sử dụng,,,https://vi.wikipedia.org/wiki/D%C6%B0%C6%A1ng_T%E1%BB%B1_Minh,Nhân vật trực tiếp của sự kiện năm 1144.,awaiting_manual_download,,baotanglichsu.vn|disanvanhoa.gov.vn|bvhttdl.gov.vn|qdnd.vn|nhandan.vn|unesco.org|whc.unesco.org,,,,,,True,False
25,ga-cong-chua-thieu-dung-duong-tu-minh-1144,Gả Công chúa Thiều Dung cho Dương Tự Minh,Năm 1144,atomic,ancient_medieval,by_event/ga-cong-chua-thieu-dung-duong-tu-minh-1144,2,gallery,image_02.<real-extension>,strong_contextual,high,Đền Đuổm — di tích thờ Dương Tự Minh,https://vi.wikipedia.org/wiki/%C4%90%E1%BB%81n_%C4%90u%E1%BB%95m,,,vi.wikipedia.org,,"REVIEW REQUIRED: verify the specific media file page, license, attribution, and reuse terms before download or import.",,,https://vi.wikipedia.org/wiki/D%C6%B0%C6%A1ng_T%E1%BB%B1_Minh,Trang độc lập về đền thờ Dương Tự Minh; phần nội dung ghi việc ông được gả Công chúa Thiều Dung năm 1144. Chỉ chọn file ảnh di tích có chú thích rõ.,awaiting_manual_download,,baotanglichsu.vn|disanvanhoa.gov.vn|bvhttdl.gov.vn|qdnd.vn|nhandan.vn|unesco.org|whc.unesco.org,,,,,,True,False
26,cai-cach-tran-thu-do,Cải cách của Trần Thủ Độ,Thế kỉ XIII,atomic,ancient_medieval,by_event/cai-cach-tran-thu-do,1,thumbnail,image_01.<real-extension>,direct,high,Trần Thủ Độ,https://en.wikipedia.org/wiki/Tr%E1%BA%A7n_Th%E1%BB%A7_%C4%90%E1%BB%99,,,en.wikipedia.org,,Mở trang file ảnh và kiểm tra trước khi sử dụng,,,https://en.wikipedia.org/wiki/Tr%E1%BA%A7n_Th%E1%BB%A7_%C4%90%E1%BB%99,Nhân vật trực tiếp thực hiện các cải tổ đầu triều Trần.,awaiting_manual_download,,baotanglichsu.vn|disanvanhoa.gov.vn|bvhttdl.gov.vn|qdnd.vn|nhandan.vn|unesco.org|whc.unesco.org,,,,,,True,False
26,cai-cach-tran-thu-do,Cải cách của Trần Thủ Độ,Thế kỉ XIII,atomic,ancient_medieval,by_event/cai-cach-tran-thu-do,2,gallery,image_02.<real-extension>,strong_contextual,high,Nhà Trần,https://en.wikipedia.org/wiki/Tr%E1%BA%A7n_dynasty,,,en.wikipedia.org,,Mở trang file ảnh và kiểm tra trước khi sử dụng,,,https://en.wikipedia.org/wiki/Tr%E1%BA%A7n_dynasty,Bối cảnh triều đại được Trần Thủ Độ tổ chức và củng cố.,awaiting_manual_download,,baotanglichsu.vn|disanvanhoa.gov.vn|bvhttdl.gov.vn|qdnd.vn|nhandan.vn|unesco.org|whc.unesco.org,,,,,,True,False
27,khang-chien-chong-quan-mong-co-1258,Kháng chiến chống quân Mông Cổ (lần 1),Năm 1258,atomic,ancient_medieval,by_event/khang-chien-chong-quan-mong-co-1258,1,thumbnail,image_01.<real-extension>,direct,high,Các cuộc xâm lược Mông–Nguyên vào Việt Nam,https://en.wikipedia.org/wiki/Mongol_invasions_of_Vietnam,,,en.wikipedia.org,,Mở trang file ảnh và kiểm tra trước khi sử dụng,,,https://en.wikipedia.org/wiki/Mongol_invasions_of_Vietnam,Trang có phần riêng về cuộc xâm lược lần thứ nhất năm 1258.,awaiting_manual_download,,baotanglichsu.vn|disanvanhoa.gov.vn|bvhttdl.gov.vn|qdnd.vn|nhandan.vn|unesco.org|whc.unesco.org,,,,,,True,False
27,khang-chien-chong-quan-mong-co-1258,Kháng chiến chống quân Mông Cổ (lần 1),Năm 1258,atomic,ancient_medieval,by_event/khang-chien-chong-quan-mong-co-1258,2,gallery,image_02.<real-extension>,direct,high,Trận Bình Lệ Nguyên 1258,https://en.wikipedia.org/wiki/Battle_of_B%C3%ACnh_L%E1%BB%87_Nguy%C3%AAn,,,en.wikipedia.org,,Mở trang file ảnh và kiểm tra trước khi sử dụng,,,https://en.wikipedia.org/wiki/Battle_of_B%C3%ACnh_L%E1%BB%87_Nguy%C3%AAn,Trận đánh trực tiếp trong cuộc kháng chiến lần thứ nhất.,awaiting_manual_download,,baotanglichsu.vn|disanvanhoa.gov.vn|bvhttdl.gov.vn|qdnd.vn|nhandan.vn|unesco.org|whc.unesco.org,,,,,,True,False
28,hoi-nghi-binh-than,Hội nghị Bình Than,Năm 1282,atomic,ancient_medieval,by_event/hoi-nghi-binh-than,1,thumbnail,image_01.<real-extension>,direct,high,Hội nghị Bình Than,https://vi.wikipedia.org/wiki/H%E1%BB%99i_ngh%E1%BB%8B_B%C3%ACnh_Than,,,vi.wikipedia.org,,Mở trang file ảnh và kiểm tra trước khi sử dụng,,,https://vi.wikipedia.org/wiki/H%E1%BB%99i_ngh%E1%BB%8B_B%C3%ACnh_Than,Trang trực tiếp về hội nghị năm 1282.,awaiting_manual_download,,baotanglichsu.vn|disanvanhoa.gov.vn|bvhttdl.gov.vn|qdnd.vn|nhandan.vn|unesco.org|whc.unesco.org,,,,,,True,False
28,hoi-nghi-binh-than,Hội nghị Bình Than,Năm 1282,atomic,ancient_medieval,by_event/hoi-nghi-binh-than,2,gallery,image_02.<real-extension>,direct,high,Trần Quốc Toản,https://en.wikipedia.org/wiki/Tr%E1%BA%A7n_Qu%E1%BB%91c_To%E1%BA%A3n,,,en.wikipedia.org,,Mở trang file ảnh và kiểm tra trước khi sử dụng,,,https://en.wikipedia.org/wiki/Tr%E1%BA%A7n_Qu%E1%BB%91c_To%E1%BA%A3n,Nhân vật gắn trực tiếp với sự kiện Hội nghị Bình Than.,awaiting_manual_download,,baotanglichsu.vn|disanvanhoa.gov.vn|bvhttdl.gov.vn|qdnd.vn|nhandan.vn|unesco.org|whc.unesco.org,,,,,,True,False
29,hoi-nghi-dien-hong,Hội nghị Diên Hồng,Năm 1285,atomic,ancient_medieval,by_event/hoi-nghi-dien-hong,1,thumbnail,image_01.<real-extension>,direct,high,Hội nghị Diên Hồng,https://vi.wikipedia.org/wiki/H%E1%BB%99i_ngh%E1%BB%8B_Di%C3%AAn_H%E1%BB%93ng,,,vi.wikipedia.org,,Mở trang file ảnh và kiểm tra trước khi sử dụng,,,https://vi.wikipedia.org/wiki/H%E1%BB%99i_ngh%E1%BB%8B_Di%C3%AAn_H%E1%BB%93ng,Trang trực tiếp về hội nghị năm 1285.,awaiting_manual_download,,baotanglichsu.vn|disanvanhoa.gov.vn|bvhttdl.gov.vn|qdnd.vn|nhandan.vn|unesco.org|whc.unesco.org,,,,,,True,False
29,hoi-nghi-dien-hong,Hội nghị Diên Hồng,Năm 1285,atomic,ancient_medieval,by_event/hoi-nghi-dien-hong,2,gallery,image_02.<real-extension>,direct,high,Trần Nhân Tông,https://en.wikipedia.org/wiki/Tr%E1%BA%A7n_Nh%C3%A2n_T%C3%B4ng,,,en.wikipedia.org,,Mở trang file ảnh và kiểm tra trước khi sử dụng,,,https://en.wikipedia.org/wiki/Tr%E1%BA%A7n_Nh%C3%A2n_T%C3%B4ng,Hoàng đế gắn trực tiếp với hội nghị và cuộc kháng chiến.,awaiting_manual_download,,baotanglichsu.vn|disanvanhoa.gov.vn|bvhttdl.gov.vn|qdnd.vn|nhandan.vn|unesco.org|whc.unesco.org,,,,,,True,False
30,khang-chien-chong-quan-nguyen-1285,Kháng chiến chống quân Nguyên (lần 2),Năm 1285,atomic,ancient_medieval,by_event/khang-chien-chong-quan-nguyen-1285,1,thumbnail,image_01.<đúng-đuôi-file>,direct,high,Mongol invasions of Vietnam — 1285 campaign,https://en.wikipedia.org/wiki/Mongol_invasions_of_Vietnam,,,en.wikipedia.org,,check linked image file page before reuse,,,https://en.wikipedia.org/wiki/Mongol_invasions_of_Vietnam,Trang có bản đồ và tư liệu trực tiếp về cuộc xâm lược Đại Việt lần hai năm 1285.,awaiting_manual_download,,baotanglichsu.vn|disanvanhoa.gov.vn|bvhttdl.gov.vn|qdnd.vn|nhandan.vn|unesco.org|whc.unesco.org,,,,,,True,False
30,khang-chien-chong-quan-nguyen-1285,Kháng chiến chống quân Nguyên (lần 2),Năm 1285,atomic,ancient_medieval,by_event/khang-chien-chong-quan-nguyen-1285,2,gallery,image_02.<đúng-đuôi-file>,direct,high,Trần Hưng Đạo,https://en.wikipedia.org/wiki/Tr%E1%BA%A7n_H%C6%B0ng_%C4%90%E1%BA%A1o,,,en.wikipedia.org,,check linked image file page before reuse,,,https://en.wikipedia.org/wiki/Tr%E1%BA%A7n_H%C6%B0ng_%C4%90%E1%BA%A1o,Trần Hưng Đạo là tổng chỉ huy quân đội Đại Việt trong kháng chiến chống Nguyên năm 1285.,awaiting_manual_download,,baotanglichsu.vn|disanvanhoa.gov.vn|bvhttdl.gov.vn|qdnd.vn|nhandan.vn|unesco.org|whc.unesco.org,,,,,,True,False
31,khung-hoang-cuoi-trieu-tran,Khủng hoảng cuối triều Trần,Cuối thế kỉ XIV,atomic,ancient_medieval,by_event/khung-hoang-cuoi-trieu-tran,1,thumbnail,image_01.<đúng-đuôi-file>,strong_contextual,high,Trần dynasty — decline and crisis,https://en.wikipedia.org/wiki/Tr%E1%BA%A7n_dynasty,,,en.wikipedia.org,,check linked image file page before reuse,,,https://en.wikipedia.org/wiki/Tr%E1%BA%A7n_dynasty,"Trang có phần về suy yếu cuối triều Trần, chiến tranh, khủng hoảng và sự trỗi dậy của Hồ Quý Ly.",awaiting_manual_download,,baotanglichsu.vn|disanvanhoa.gov.vn|bvhttdl.gov.vn|qdnd.vn|nhandan.vn|unesco.org|whc.unesco.org,,,,,,True,False
31,khung-hoang-cuoi-trieu-tran,Khủng hoảng cuối triều Trần,Cuối thế kỉ XIV,atomic,ancient_medieval,by_event/khung-hoang-cuoi-trieu-tran,2,gallery,image_02.<đúng-đuôi-file>,strong_contextual,high,Hồ Quý Ly,https://en.wikipedia.org/wiki/H%E1%BB%93_Qu%C3%BD_Ly,,,en.wikipedia.org,,check linked image file page before reuse,,,https://en.wikipedia.org/wiki/H%E1%BB%93_Qu%C3%BD_Ly,Hồ Quý Ly là nhân vật trung tâm của giai đoạn khủng hoảng cuối Trần và chuyển sang nhà Hồ.,awaiting_manual_download,,baotanglichsu.vn|disanvanhoa.gov.vn|bvhttdl.gov.vn|qdnd.vn|nhandan.vn|unesco.org|whc.unesco.org,,,,,,True,False
32,le-loi-xay-thanh-luc-nien,Lê Lợi xây thành Lục Niên,thế kỉ XV,atomic,ancient_medieval,by_event/le-loi-xay-thanh-luc-nien,1,thumbnail,image_01.<đúng-đuôi-file>,direct,high,Lam Sơn uprising,https://en.wikipedia.org/wiki/Lam_S%C6%A1n_uprising,,,en.wikipedia.org,,check linked image file page before reuse,,,https://en.wikipedia.org/wiki/Lam_S%C6%A1n_uprising,"Trang trực tiếp về khởi nghĩa Lam Sơn và các căn cứ, chiến dịch của Lê Lợi.",awaiting_manual_download,,baotanglichsu.vn|disanvanhoa.gov.vn|bvhttdl.gov.vn|qdnd.vn|nhandan.vn|unesco.org|whc.unesco.org,,,,,,True,False
32,le-loi-xay-thanh-luc-nien,Lê Lợi xây thành Lục Niên,thế kỉ XV,atomic,ancient_medieval,by_event/le-loi-xay-thanh-luc-nien,2,gallery,image_02.<đúng-đuôi-file>,direct,high,Lê Lợi,https://en.wikipedia.org/wiki/L%C3%AA_L%E1%BB%A3i,,,en.wikipedia.org,,check linked image file page before reuse,,,https://en.wikipedia.org/wiki/L%C3%AA_L%E1%BB%A3i,"Lê Lợi là người lãnh đạo khởi nghĩa và gắn trực tiếp với việc xây dựng căn cứ, thành lũy của nghĩa quân.",awaiting_manual_download,,baotanglichsu.vn|disanvanhoa.gov.vn|bvhttdl.gov.vn|qdnd.vn|nhandan.vn|unesco.org|whc.unesco.org,,,,,,True,False
33,nha-minh-xam-luoc-dai-ngu,Nhà Minh xâm lược Đại Ngu,Giữa lúc công cuộc cải cách của nhà Hồ đang thực hiện (đầu thế kỉ XV),atomic,ancient_medieval,by_event/nha-minh-xam-luoc-dai-ngu,1,thumbnail,image_01.<đúng-đuôi-file>,direct,high,Ming conquest of Đại Ngu,https://en.wikipedia.org/wiki/Ming_conquest_of_%C4%90%E1%BA%A1i_Ngu,,,en.wikipedia.org,,check linked image file page before reuse,,,https://en.wikipedia.org/wiki/Ming_conquest_of_%C4%90%E1%BA%A1i_Ngu,Trang trực tiếp về cuộc xâm lược Đại Ngu của nhà Minh 1406–1407.,awaiting_manual_download,,baotanglichsu.vn|disanvanhoa.gov.vn|bvhttdl.gov.vn|qdnd.vn|nhandan.vn|unesco.org|whc.unesco.org,,,,,,True,False
